1,912,0.9989
1,670,0.9989
1,434,0.9989
1,5,0.9989
1,2169,0.9983
1,2334,0.9980
1,2344,0.9978
1,1032,0.9978
1,2388,0.9966
1,1461,0.9966
1,2691,0.9965
1,2469,0.9959
1,1464,0.9959
1,1441,0.9959
1,1031,0.9959
1,2,0.9923
1,2700,0.9900
1,2470,0.9898
1,1468,0.9896
1,18,0.9875
1,2704,0.9870
1,2310,0.9855
1,957,0.9835
1,940,0.9828
1,935,0.9823
1,2390,0.9794
1,89,0.9756
1,1502,0.9733
1,2331,0.9716
1,959,0.9713
1,2450,0.9646
1,2468,0.9573
1,2471,0.9546
1,2399,0.9439
1,2675,0.9313
1,2173,0.9313
1,2172,0.9176
1,1024,0.8166
1,11,0.8166
1,2432,0.8165
1,1536,0.8165
1,1030,0.8165
1,630,0.8165
1,55,0.8165
1,15,0.8165
1,12,0.8165
1,2678,0.8161
1,2201,0.8161
1,1528,0.8161
1,1607,0.8161
1,1,0.8161
1,2295,0.8159
1,1177,0.8157
1,871,0.8157
1,2452,0.8154
1,2389,0.8154
1,2231,0.8154
1,2176,0.8154
1,1775,0.8154
1,1645,0.8154
1,1524,0.8154
1,1443,0.8154
1,939,0.8154
1,611,0.8154
1,448,0.8154
1,423,0.8154
1,2311,0.8152
1,2733,0.8145
1,2731,0.8145
1,2330,0.8145
1,2327,0.8145
1,1998,0.8145
1,1825,0.8145
1,1606,0.8145
1,1384,0.8145
1,1062,0.8145
1,1019,0.8145
1,1018,0.8145
1,847,0.8145
1,843,0.8145
1,832,0.8145
1,739,0.8145
1,70,0.8145
1,45,0.8145
1,2422,0.8144
1,1821,0.8144
1,1452,0.8144
1,925,0.8144
1,745,0.8144
1,2687,0.8144
1,1003,0.8144
1,2686,0.8139
1,1508,0.8139
1,32,0.8134
1,1457,0.8131
1,1398,0.8131
1,1225,0.8131
1,919,0.8125
1,2713,0.8117
1,2667,0.8117
1,2658,0.8117
1,2429,0.8117
1,2224,0.8117
1,1603,0.8117
1,1470,0.8117
1,1454,0.8117
1,1136,0.8117
1,1091,0.8117
1,1045,0.8117
1,936,0.8117
1,876,0.8117
1,626,0.8117
1,85,0.8117
1,2369,0.8116
1,1692,0.8116
1,1474,0.8116
1,1002,0.8116
1,2592,0.8109
1,2496,0.8109
1,2083,0.8109
1,1001,0.8109
1,944,0.8109
1,2464,0.8106
1,2454,0.8106
1,1456,0.8106
1,1450,0.8106
1,923,0.8106
1,1681,0.8091
1,1044,0.8091
1,740,0.8091
1,901,0.8083
1,2728,0.8074
1,2431,0.8074
1,1102,0.8074
1,933,0.8074
1,961,0.8069
1,2672,0.8065
1,2564,0.8064
1,2421,0.8064
1,934,0.8064
1,456,0.8064
1,2551,0.8064
1,2685,0.8060
1,1017,0.8054
1,1620,0.8046
1,1399,0.8046
1,82,0.8046
1,1520,0.8037
1,2674,0.8034
1,2383,0.8020
2,557,0.9975
2,2323,0.9947
2,1775,0.9945
2,670,0.9945
2,1346,0.9943
2,612,0.9943
2,24,0.9942
2,97,0.9935
2,490,0.9933
2,434,0.9933
2,2120,0.9932
2,1825,0.9932
2,1546,0.9932
2,1485,0.9932
2,83,0.9932
2,2048,0.9926
2,1780,0.9926
2,566,0.9926
2,2708,0.9920
2,2068,0.9918
2,1819,0.9918
2,2433,0.9902
2,291,0.9898
2,2245,0.9873
2,2309,0.9870
2,2151,0.9862
2,2010,0.9862
2,1936,0.9862
2,1923,0.9862
2,1799,0.9862
2,1594,0.9862
2,833,0.9862
2,783,0.9862
2,611,0.9862
2,467,0.9862
2,299,0.9862
2,38,0.9862
2,1127,0.9859
2,359,0.9859
2,290,0.9859
2,739,0.9854
2,673,0.9840
2,2371,0.9838
2,2145,0.9838
2,2114,0.9838
2,1549,0.9838
2,942,0.9838
2,875,0.9838
2,647,0.9838
2,626,0.9838
2,173,0.9838
2,134,0.9838
2,124,0.9838
2,58,0.9838
2,65,0.9835
2,2452,0.9832
2,1194,0.9832
2,646,0.9829
2,94,0.9819
2,2310,0.9811
2,2217,0.9791
2,2731,0.9791
2,1032,0.9788
2,155,0.9786
2,2012,0.9786
2,1694,0.9786
2,1539,0.9786
2,1330,0.9786
2,1105,0.9786
2,1059,0.9786
2,1018,0.9786
2,1017,0.9786
2,904,0.9786
2,850,0.9786
2,475,0.9786
2,256,0.9786
2,245,0.9786
2,218,0.9786
2,215,0.9786
2,2606,0.9781
2,247,0.9761
2,183,0.9761
2,2588,0.9757
2,2595,0.9729
2,2334,0.9727
2,2625,0.9726
2,1487,0.9720
2,2223,0.9714
2,2235,0.9703
2,84,0.9697
2,2395,0.9671
2,2316,0.9669
2,2246,0.9651
2,2227,0.9649
2,2237,0.9643
2,2732,0.9616
2,2594,0.9602
2,2696,0.9580
2,1600,0.9512
2,2338,0.9491
2,2320,0.9472
2,174,0.9454
2,1441,0.9110
2,2347,0.8660
2,1043,0.8656
2,2656,0.8654
2,2387,0.8654
2,2385,0.8654
2,2599,0.8652
2,2372,0.8651
2,2220,0.8649
2,2422,0.8647
2,2706,0.8643
2,2521,0.8643
2,2702,0.8642
2,2533,0.8633
2,2653,0.8630
2,2374,0.8630
2,2558,0.8628
2,2540,0.8628
2,2331,0.8626
2,2202,0.8625
2,2654,0.8625
2,2222,0.8625
2,2201,0.8625
2,2177,0.8625
2,2064,0.8625
2,1967,0.8625
2,1822,0.8625
2,1022,0.8625
2,935,0.8625
2,190,0.8625
2,2574,0.8624
2,2710,0.8624
2,2711,0.8624
2,2382,0.8624
2,2719,0.8623
2,2390,0.8622
2,2561,0.8621
2,2329,0.8621
2,2288,0.8621
2,2272,0.8621
2,2232,0.8621
2,2179,0.8621
2,2332,0.8618
2,2570,0.8617
2,1991,0.8617
2,2604,0.8616
2,2703,0.8615
2,2396,0.8611
3,2339,0.9998
3,2625,0.9993
3,2172,0.9986
3,2632,0.9982
3,2455,0.9972
3,2626,0.9965
3,2345,0.9962
3,2175,0.9947
3,2666,0.9943
3,2608,0.9942
3,2365,0.9942
3,2174,0.9939
3,2173,0.9936
3,2227,0.9924
3,2735,0.9915
3,2524,0.9911
3,2514,0.9911
3,2606,0.9911
3,2668,0.9909
3,2395,0.9909
3,2599,0.9907
3,2488,0.9897
3,2675,0.9885
3,2627,0.9885
3,2330,0.9882
3,2458,0.9866
3,2674,0.9859
3,2679,0.9858
3,2417,0.9851
3,2486,0.9847
3,2667,0.9829
3,2336,0.9816
3,2507,0.9805
3,2341,0.9800
3,2340,0.9798
3,2624,0.9796
3,2547,0.9796
3,2344,0.9779
3,2479,0.9761
3,2577,0.9759
3,2255,0.9759
3,2366,0.9758
3,2696,0.9737
3,2256,0.9555
3,2177,0.9534
3,2504,0.8166
3,2503,0.8166
3,2436,0.8166
3,2299,0.8166
3,2212,0.8166
3,2242,0.8166
3,2594,0.8166
3,2537,0.8166
3,2252,0.8166
3,248,0.8166
3,2462,0.8166
3,2549,0.8166
3,2320,0.8166
3,2285,0.8166
3,2279,0.8166
3,2652,0.8166
3,2508,0.8166
3,159,0.8166
3,27,0.8166
3,10,0.8166
3,2569,0.8166
3,2623,0.8165
3,2713,0.8165
3,2705,0.8165
3,2698,0.8165
3,2613,0.8165
3,2543,0.8165
3,2499,0.8165
3,2474,0.8165
3,2465,0.8165
3,2401,0.8165
3,2356,0.8165
3,2352,0.8165
3,2350,0.8165
3,2337,0.8165
3,2325,0.8165
3,2307,0.8165
3,2215,0.8165
3,2194,0.8165
3,2120,0.8165
3,2037,0.8165
3,1825,0.8165
3,1780,0.8165
3,1694,0.8165
3,1546,0.8165
3,1404,0.8165
3,1343,0.8165
3,1329,0.8165
3,1201,0.8165
3,1153,0.8165
3,1022,0.8165
3,920,0.8165
3,650,0.8165
3,533,0.8165
3,467,0.8165
3,271,0.8165
3,190,0.8165
3,124,0.8165
3,83,0.8165
3,2644,0.8165
3,2484,0.8165
3,2420,0.8165
3,2390,0.8165
3,2593,0.8165
3,2720,0.8165
3,2526,0.8165
3,2525,0.8165
3,2522,0.8165
3,2518,0.8165
3,2489,0.8165
3,2430,0.8165
3,2343,0.8165
3,2260,0.8165
3,2223,0.8165
3,1889,0.8165
3,1043,0.8165
3,171,0.8165
3,2604,0.8165
3,2711,0.8165
3,2610,0.8165
3,2506,0.8165
3,2326,0.8165
3,2296,0.8165
3,2234,0.8165
3,2595,0.8165
3,2572,0.8165
3,2512,0.8165
3,2483,0.8165
3,2361,0.8165
3,2309,0.8165
3,2268,0.8165
3,2247,0.8165
3,2428,0.8165
3,2291,0.8165
3,2289,0.8165
3,1487,0.8165
3,2461,0.8164
3,2671,0.8164
3,2545,0.8164
3,2262,0.8164
3,2573,0.8164
3,2429,0.8164
3,2725,0.8164
3,2241,0.8164
3,2182,0.8164
4,881,0.9690
4,2708,0.8167
4,2667,0.8167
4,2650,0.8167
4,2646,0.8167
4,2641,0.8167
4,2608,0.8167
4,2604,0.8167
4,2569,0.8167
4,2537,0.8167
4,2509,0.8167
4,2396,0.8167
4,2387,0.8167
4,2380,0.8167
4,2365,0.8167
4,2334,0.8167
4,2282,0.8167
4,2248,0.8167
4,2239,0.8167
4,2235,0.8167
4,2227,0.8167
4,1750,0.8167
4,1600,0.8167
4,1591,0.8167
4,1589,0.8167
4,1542,0.8167
4,1346,0.8167
4,1198,0.8167
4,1194,0.8167
4,1126,0.8167
4,1097,0.8167
4,17,0.8167
4,2662,0.8167
4,2621,0.8167
4,2475,0.8167
4,2381,0.8167
4,2359,0.8167
4,2275,0.8167
4,2193,0.8167
4,1089,0.8167
4,397,0.8167
4,2303,0.8166
4,2572,0.8164
4,2209,0.8162
4,2549,0.8157
4,2737,0.8153
4,2609,0.8153
4,2589,0.8153
4,2492,0.8153
4,2187,0.8153
4,2429,0.8150
4,2651,0.8147
4,2458,0.8147
4,2293,0.8147
4,1447,0.8147
4,1253,0.8147
4,2452,0.8143
4,2727,0.8118
4,1157,0.8118
4,2719,0.8104
4,2687,0.8104
4,2672,0.8104
4,2635,0.8104
4,2625,0.8104
4,2554,0.8104
4,2502,0.8104
4,2447,0.8104
4,2390,0.8104
