1,1032,0.9982
1,912,0.9980
1,670,0.9980
1,434,0.9980
1,5,0.9980
1,1461,0.9979
1,1464,0.9958
1,1441,0.9958
1,1031,0.9958
1,2,0.9925
1,1468,0.9889
1,18,0.9851
1,957,0.9823
1,935,0.9810
1,940,0.9803
1,89,0.9729
1,959,0.9720
1,1502,0.9716
1,11,0.8166
1,1024,0.8166
1,1536,0.8165
1,1030,0.8165
1,630,0.8165
1,55,0.8165
1,15,0.8165
1,12,0.8165
1,1177,0.8157
1,871,0.8157
1,1998,0.8154
1,1825,0.8154
1,1606,0.8154
1,1384,0.8154
1,1062,0.8154
1,1019,0.8154
1,1018,0.8154
1,847,0.8154
1,843,0.8154
1,832,0.8154
1,739,0.8154
1,70,0.8154
1,45,0.8154
1,1528,0.8154
1,1821,0.8154
1,1452,0.8154
1,925,0.8154
1,745,0.8154
1,1607,0.8154
1,1,0.8154
1,1003,0.8153
1,1775,0.8144
1,1645,0.8144
1,1524,0.8144
1,1443,0.8144
1,939,0.8144
1,611,0.8144
1,448,0.8144
1,423,0.8144
1,1457,0.8144
1,1398,0.8144
1,1225,0.8144
1,1508,0.8139
1,32,0.8119
1,1603,0.8116
1,1470,0.8116
1,1454,0.8116
1,1136,0.8116
1,1091,0.8116
1,1045,0.8116
1,936,0.8116
1,876,0.8116
1,626,0.8116
1,85,0.8116
1,1692,0.8116
1,1474,0.8116
1,1002,0.8116
1,1681,0.8109
1,1044,0.8109
1,740,0.8109
1,919,0.8109
1,1456,0.8106
1,1450,0.8106
1,923,0.8106
1,901,0.8102
1,961,0.8090
1,2083,0.8090
1,1001,0.8090
1,944,0.8090
1,1102,0.8074
1,933,0.8074
1,82,0.8046
1,1620,0.8045
1,1399,0.8045
1,1933,0.8041
1,934,0.8041
1,456,0.8041
1,1520,0.8037
1,1097,0.8030
1,868,0.8030
1,700,0.8030
1,683,0.8030
1,612,0.8030
1,445,0.8030
1,305,0.8030
1,1017,0.8029
1,1448,0.7998
1,454,0.7993
1,88,0.7987
1,1041,0.7963
1,1248,0.7963
1,1465,0.7943
1,833,0.7943
1,28,0.7943
1,1541,0.7856
1,1469,0.7856
1,2091,0.7799
1,848,0.7799
1,2038,0.7753
1,58,0.7744
1,973,0.7682
1,33,0.7559
1,2152,0.5780
1,2124,0.5780
1,2084,0.5780
1,2077,0.5780
1,2049,0.5780
1,2025,0.5780
1,2012,0.5780
1,2008,0.5780
1,1905,0.5780
1,1870,0.5780
1,1863,0.5780
1,1828,0.5780
1,1813,0.5780
1,1792,0.5780
1,1787,0.5780
1,1744,0.5780
1,1680,0.5780
1,1661,0.5780
1,1589,0.5780
1,1576,0.5780
1,1560,0.5780
1,1558,0.5780
1,1555,0.5780
1,1533,0.5780
1,1499,0.5780
1,1497,0.5780
1,1492,0.5780
1,1451,0.5780
1,1447,0.5780
1,1428,0.5780
2,24,0.9998
2,490,0.9992
2,434,0.9992
2,1346,0.9990
2,612,0.9990
2,1775,0.9990
2,670,0.9990
2,2068,0.9985
2,1819,0.9985
2,2120,0.9966
2,1825,0.9966
2,1546,0.9966
2,1485,0.9966
2,83,0.9966
2,2048,0.9958
2,1780,0.9958
2,566,0.9958
2,291,0.9927
2,557,0.9921
2,1127,0.9911
2,359,0.9911
2,290,0.9911
2,673,0.9904
2,2151,0.9897
2,2010,0.9897
2,1936,0.9897
2,1923,0.9897
2,1799,0.9897
2,1594,0.9897
